0	0.000008	0.000612
1	0.000015	0.000638
2	0.000076	0.000664
3	0.000137	0.000692
4	0.000298	0.000720
5	0.000763	0.000749
6	0.000942	0.000779
7	0.001263	0.000810
8	0.002621	0.000843
9	0.002617	0.000876
10	0.002968	0.000910
11	0.004311	0.000945
12	0.003349	0.000981
13	0.003712	0.001018
14	0.004284	0.001056
15	0.003498	0.001095
16	0.003689	0.001135
17	0.004253	0.001176
18	0.003532	0.001219
19	0.003735	0.001262
20	0.003601	0.001307
21	0.003101	0.001352
22	0.003208	0.001399
23	0.003040	0.001447
24	0.002724	0.001496
25	0.002613	0.001546
26	0.002720	0.001597
27	0.002483	0.001650
28	0.002472	0.001703
29	0.002506	0.001758
30	0.002293	0.001814
31	0.002205	0.001871
32	0.002239	0.001929
33	0.001896	0.001988
34	0.001831	0.002048
35	0.001919	0.002109
36	0.001671	0.002172
37	0.001610	0.002235
38	0.001610	0.002300
39	0.001553	0.002366
40	0.001724	0.002432
41	0.001659	0.002500
42	0.001610	0.002569
43	0.001831	0.002639
44	0.001755	0.002709
45	0.001839	0.002781
46	0.001957	0.002853
47	0.001991	0.002927
48	0.002186	0.003001
49	0.002365	0.003076
50	0.002510	0.003152
51	0.002754	0.003229
52	0.002850	0.003306
53	0.002937	0.003384
54	0.003269	0.003463
55	0.003323	0.003542
56	0.003311	0.003622
57	0.003178	0.003703
58	0.003384	0.003784
59	0.003429	0.003865
60	0.003384	0.003947
61	0.003391	0.004029
62	0.003471	0.004111
63	0.003712	0.004194
64	0.003387	0.004277
65	0.003490	0.004360
66	0.003490	0.004443
67	0.003319	0.004526
68	0.003357	0.004609
69	0.003586	0.004692
70	0.003674	0.004775
71	0.003185	0.004858
72	0.003620	0.004940
73	0.003841	0.005022
74	0.004013	0.005104
75	0.004150	0.005185
76	0.004539	0.005266
77	0.004978	0.005346
78	0.005386	0.005425
79	0.005486	0.005504
80	0.006199	0.005582
81	0.006832	0.005659
82	0.006645	0.005735
83	0.007156	0.005811
84	0.007786	0.005885
85	0.007717	0.005958
86	0.007645	0.006030
87	0.008720	0.006101
88	0.008438	0.006170
89	0.008949	0.006238
90	0.009277	0.006305
91	0.008804	0.006370
92	0.009609	0.006434
93	0.009911	0.006496
94	0.010044	0.006556
95	0.009850	0.006615
96	0.010536	0.006672
97	0.010334	0.006727
98	0.009727	0.006780
99	0.009159	0.006832
100	0.008488	0.006881
101	0.007576	0.006928
102	0.006886	0.006974
103	0.006348	0.007017
104	0.005703	0.007058
105	0.005238	0.007097
106	0.004925	0.007133
107	0.004620	0.007167
108	0.004784	0.007199
109	0.004406	0.007229
110	0.004314	0.007256
111	0.004021	0.007281
112	0.004189	0.007304
113	0.004108	0.007324
114	0.003952	0.007341
115	0.004036	0.007356
116	0.004070	0.007369
117	0.003902	0.007379
118	0.003738	0.007386
119	0.004013	0.007391
120	0.003780	0.007394
121	0.003880	0.007393
122	0.003944	0.007391
123	0.003757	0.007386
124	0.003780	0.007378
125	0.003860	0.007368
126	0.003922	0.007355
127	0.003712	0.007340
128	0.003792	0.007322
129	0.003933	0.007302
130	0.003933	0.007279
131	0.004021	0.007254
132	0.004101	0.007227
133	0.004055	0.007197
134	0.004463	0.007165
135	0.004757	0.007130
136	0.004753	0.007093
137	0.004875	0.007054
138	0.005306	0.007013
139	0.005245	0.006970
140	0.005516	0.006924
141	0.005409	0.006877
142	0.005604	0.006827
143	0.005718	0.006776
144	0.005676	0.006722
145	0.006165	0.006667
146	0.005966	0.006610
147	0.005863	0.006551
148	0.006245	0.006491
149	0.006355	0.006428
150	0.006435	0.006365
151	0.006779	0.006299
152	0.006538	0.006232
153	0.006451	0.006164
154	0.006527	0.006095
155	0.006382	0.006024
156	0.006752	0.005952
157	0.006870	0.005878
158	0.006882	0.005804
159	0.006992	0.005729
160	0.007168	0.005652
161	0.007305	0.005575
162	0.007023	0.005497
163	0.006710	0.005418
164	0.007347	0.005339
165	0.006840	0.005259
166	0.007088	0.005178
167	0.006714	0.005097
168	0.006516	0.005015
169	0.006008	0.004933
170	0.006432	0.004851
171	0.006062	0.004768
172	0.005939	0.004685
173	0.006260	0.004602
174	0.006100	0.004519
175	0.006222	0.004436
176	0.006432	0.004353
177	0.006310	0.004270
178	0.006214	0.004187
179	0.006374	0.004104
180	0.006523	0.004022
181	0.006195	0.003940
182	0.006138	0.003858
183	0.006630	0.003777
184	0.006699	0.003696
185	0.007019	0.003615
186	0.007221	0.003535
187	0.007961	0.003456
188	0.007839	0.003377
189	0.007999	0.003299
190	0.008034	0.003222
191	0.007557	0.003146
192	0.006947	0.003070
193	0.006432	0.002995
194	0.005474	0.002920
195	0.004765	0.002847
196	0.003952	0.002775
197	0.003559	0.002703
198	0.003090	0.002633
199	0.002998	0.002563
200	0.002892	0.002494
201	0.002407	0.002427
202	0.002617	0.002360
203	0.002338	0.002294
204	0.002426	0.002230
205	0.002274	0.002166
206	0.002289	0.002104
207	0.002098	0.002043
208	0.002167	0.001983
209	0.002216	0.001924
210	0.002232	0.001866
211	0.002403	0.001809
212	0.002491	0.001753
213	0.002304	0.001699
214	0.002144	0.001645
215	0.001827	0.001593
216	0.001595	0.001542
217	0.001305	0.001492
218	0.001183	0.001443
219	0.000763	0.001395
220	0.000614	0.001348
221	0.000393	0.001303
222	0.000301	0.001258
223	0.000172	0.001215
224	0.000065	0.001173
225	0.000023	0.001132
226	0.000023	0.001091
227	0.000004	0.001052
228	0.000004	0.001014
229	0.000000	0.000977
230	0.000000	0.000942
231	0.000000	0.000907
232	0.000000	0.000873
233	0.000000	0.000840
234	0.000000	0.000808
235	0.000000	0.000777
236	0.000000	0.000747
237	0.000000	0.000717
238	0.000000	0.000689
239	0.000000	0.000662
240	0.000000	0.000635
241	0.000000	0.000610
242	0.000000	0.000585
243	0.000000	0.000561
244	0.000000	0.000538
245	0.000000	0.000515
246	0.000000	0.000493
247	0.000000	0.000473
248	0.000000	0.000452
249	0.000000	0.000433
