0	0.000612
1	0.000638
2	0.000664
3	0.000692
4	0.000720
5	0.000749
6	0.000779
7	0.000810
8	0.000843
9	0.000876
10	0.000910
11	0.000945
12	0.000981
13	0.001018
14	0.001056
15	0.001095
16	0.001135
17	0.001176
18	0.001219
19	0.001262
20	0.001307
21	0.001352
22	0.001399
23	0.001447
24	0.001496
25	0.001546
26	0.001597
27	0.001650
28	0.001703
29	0.001758
30	0.001814
31	0.001871
32	0.001929
33	0.001988
34	0.002048
35	0.002109
36	0.002172
37	0.002235
38	0.002300
39	0.002366
40	0.002432
41	0.002500
42	0.002569
43	0.002639
44	0.002709
45	0.002781
46	0.002853
47	0.002927
48	0.003001
49	0.003076
50	0.003152
51	0.003229
52	0.003306
53	0.003384
54	0.003463
55	0.003542
56	0.003622
57	0.003703
58	0.003784
59	0.003865
60	0.003947
61	0.004029
62	0.004111
63	0.004194
64	0.004277
65	0.004360
66	0.004443
67	0.004526
68	0.004609
69	0.004692
70	0.004775
71	0.004858
72	0.004940
73	0.005022
74	0.005104
75	0.005185
76	0.005266
77	0.005346
78	0.005425
79	0.005504
80	0.005582
81	0.005659
82	0.005735
83	0.005811
84	0.005885
85	0.005958
86	0.006030
87	0.006101
88	0.006170
89	0.006238
90	0.006305
91	0.006370
92	0.006434
93	0.006496
94	0.006556
95	0.006615
96	0.006672
97	0.006727
98	0.006780
99	0.006832
100	0.006881
101	0.006928
102	0.006974
103	0.007017
104	0.007058
105	0.007097
106	0.007133
107	0.007167
108	0.007199
109	0.007229
110	0.007256
111	0.007281
112	0.007304
113	0.007324
114	0.007341
115	0.007356
116	0.007369
117	0.007379
118	0.007386
119	0.007391
120	0.007394
121	0.007393
122	0.007391
123	0.007386
124	0.007378
125	0.007368
126	0.007355
127	0.007340
128	0.007322
129	0.007302
130	0.007279
131	0.007254
132	0.007227
133	0.007197
134	0.007165
135	0.007130
136	0.007093
137	0.007054
138	0.007013
139	0.006970
140	0.006924
141	0.006877
142	0.006827
143	0.006776
144	0.006722
145	0.006667
146	0.006610
147	0.006551
148	0.006491
149	0.006428
150	0.006365
151	0.006299
152	0.006232
153	0.006164
154	0.006095
155	0.006024
156	0.005952
157	0.005878
158	0.005804
159	0.005729
160	0.005652
161	0.005575
162	0.005497
163	0.005418
164	0.005339
165	0.005259
166	0.005178
167	0.005097
168	0.005015
169	0.004933
170	0.004851
171	0.004768
172	0.004685
173	0.004602
174	0.004519
175	0.004436
176	0.004353
177	0.004270
178	0.004187
179	0.004104
180	0.004022
181	0.003940
182	0.003858
183	0.003777
184	0.003696
185	0.003615
186	0.003535
187	0.003456
188	0.003377
189	0.003299
190	0.003222
191	0.003146
192	0.003070
193	0.002995
194	0.002920
195	0.002847
196	0.002775
197	0.002703
198	0.002633
199	0.002563
200	0.002494
201	0.002427
202	0.002360
203	0.002294
204	0.002230
205	0.002166
206	0.002104
207	0.002043
208	0.001983
209	0.001924
210	0.001866
211	0.001809
212	0.001753
213	0.001699
214	0.001645
215	0.001593
216	0.001542
217	0.001492
218	0.001443
219	0.001395
220	0.001348
221	0.001303
222	0.001258
223	0.001215
224	0.001173
225	0.001132
226	0.001091
227	0.001052
228	0.001014
229	0.000977
230	0.000942
231	0.000907
232	0.000873
233	0.000840
234	0.000808
235	0.000777
236	0.000747
237	0.000717
238	0.000689
239	0.000662
240	0.000635
241	0.000610
242	0.000585
243	0.000561
244	0.000538
245	0.000515
246	0.000493
247	0.000473
248	0.000452
249	0.000433
250	0.000414
251	0.000396
252	0.000379
253	0.000362
254	0.000346
255	0.000330
